index,GSM1282761,GSM1282762,GSM1282763,GSM1282764,GSM1282765,GSM1282766,GSM1282767,GSM1282768,GSM1282769,GSM1282770,GSM1282771,GSM1282772,GSM1282773,GSM1282774,GSM1282775,GSM1282776,GSM1282777,GSM1282778
MTERFD1,563.329369,666.5968936,421.118615,5.648032644,416.9397181,52.51606903,551.6635506,74.00454377,843.0354375,421.042105,418.5872656,195.4457894,334.8860923,528.5685131,469.6764792,442.2251367,449.2484549,472.6969671
MTERFD2,31.44041372,69.79162697,12.47929623,27.29018906,90.2231969,29.11695774,131.4792477,69.08201116,49.77339847,90.84816999,102.2239146,94.77753237,17.52443317,12.03123058,9.815112203,56.90506645,70.09782749,72.06593984
MTERFD3,134.2530704,114.5872307,177.9368446,70.98958514,197.4880394,31.32345305,134.7558233,72.66992778,158.3392214,197.3783997,238.0972815,200.6191331,101.2577969,36.50501049,97.59897186,101.0982994,131.4280207,244.9525655
MTF1,216.8356923,314.8368377,223.0588889,354.1824713,55.76605422,377.5422393,395.3888239,161.8131195,201.2980934,308.9280307,348.3282545,616.8658522,404.5490848,145.7450203,325.7197011,551.2398103,363.5731709,268.8954715
MTF2,2931.390258,3867.967331,2599.923398,3681.543964,2195.222817,3645.216593,2544.610523,2225.887905,2608.71363,2872.49845,2472.104052,3467.559352,2500.759783,3111.333142,2507.55896,3152.753003,2282.565161,2249.607521
MTFMT,486.8514698,781.8920391,696.4861242,1402.58055,722.2785095,2818.138832,813.8091233,1172.886892,427.5771369,726.3154483,569.0565194,689.741896,535.7497716,1866.470197,691.2785976,824.092517,408.0670077,392.1077724
MTFR1,744.013885,1021.698208,519.4417736,363.5057068,232.5893175,289.8051107,565.5648201,247.4229733,1068.568084,357.2798628,450.8749953,500.9968064,286.876444,778.9667484,346.4292265,620.0888292,499.1692206,577.2026856
MTG1,946.292674,1621.40697,1042.137353,769.1152408,666.2357526,130.0720409,1062.708486,704.1481025,1073.247628,1678.186174,1071.472061,1351.063417,1478.190313,534.4548477,741.8943666,579.1850805,1002.289585,1297.824855
MTHFD1,1390.768657,1606.258754,1330.646515,2076.130575,1018.50009,2233.040955,1166.292044,1446.320502,1824.540565,1514.91917,1715.827242,2026.886056,1012.062134,1427.096236,955.9713077,1949.059851,1541.423037,1333.415367
MTHFD1L,583.932664,988.7779618,507.5782606,459.2564267,651.8328502,30.63690348,302.5593388,22.91424497,385.9267172,896.13151,611.2039546,467.3856188,493.8574978,336.6777906,700.2015685,356.1550177,708.3866615,587.6772648
MTHFD2,1476.135077,2320.578731,2114.190855,1368.787251,2888.648762,1478.587725,1968.482374,1662.367488,3003.759604,1138.202642,3413.840367,2678.465439,1920.647343,1474.253897,1615.836657,1786.257781,2533.59978,3971.328221
MTHFD2L,773.2768316,414.3831046,1320.311735,217.5046799,581.0533253,51.47020498,514.1058044,237.604148,970.6460016,566.7371544,773.8676956,952.5539372,794.1140095,625.0761197,950.5427265,618.2666337,825.7518679,610.995674
MTHFR,49.75422607,265.0640673,384.24728,167.6775223,851.9408845,284.8325889,1024.884308,194.2020714,460.1493561,600.2418387,738.2481987,461.7231152,851.305326,109.8693796,591.9560329,390.272261,435.1545692,439.6584098
MTHFS,775.5052764,959.4959365,327.4575855,612.6430611,593.9651548,285.9109542,497.7457945,645.2906337,497.7457945,315.3542193,606.2781662,642.8017222,513.7384488,183.8888835,425.8135388,749.259392,593.7406034,754.478765
MTHFSD,680.416232,547.199483,525.6833771,501.4523197,1249.965463,2303.751926,1044.424651,1264.973808,888.0000937,852.3306699,986.3983186,79.09173831,1433.0908,696.7272798,715.7055425,641.5812324,844.0433814,915.8941477
MTIF2,2109.686156,1160.268098,1469.475075,623.6174972,1437.247976,734.9432704,1336.981692,461.9569082,2171.1086,1224.31399,2210.86601,1619.280202,1685.222605,705.1525873,2093.534951,1353.561627,1800.976347,1603.760046
MTIF3,1353.80346,1036.304974,1676.484483,1446.956256,1792.791476,355.6387072,1491.193567,856.2931149,1583.55895,1099.962929,1790.830471,1462.927199,2075.342775,1657.153978,2363.236197,1401.485439,2022.818613,1661.928354
MTL5,547.9659693,277.4278014,109.4403034,876.1733652,360.3040865,505.3341969,184.1420326,708.7700692,204.3166582,166.0093444,227.6830956,347.8727926,216.6308076,469.5465282,305.39119,347.5177924,173.4532287,214.4623451
MTM1,240.2368638,132.4762593,439.6584098,142.6883768,351.1724971,433.6894389,602.4321682,2.906962213,160.4648547,177.1109496,167.5513559,112.8399885,214.1658627,478.1333875,352.7009524,177.8937652,271.1640599,354.3723069
MTMR1,72.31268585,221.3825615,92.57924071,1.212899356,1.353111059,1.137431301,105.1181563,11.77717734,44.06898181,88.39321764,19.13577114,117.4222049,2.501668143,37.12102255,1.274465401,1.697642232,94.58975966,5.357561839
MTMR11,1962.064989,1050.52877,2820.698348,1328.156609,2169.646081,500.5594,2326.671387,2278.334685,2193.532103,1801.389576,2155.101425,3068.322839,2678.465439,1278.850008,2577.025081,2035.746902,2315.242744,2531.562501
MTMR12,147.6793222,63.08916033,161.5936802,113.1732904,239.9575052,1.569406254,207.391848,84.51689501,343.8255897,133.0874438,239.3208737,188.1113841,151.729164,63.55741391,191.5240526,285.3388596,301.465646,297.8755258
MTMR14,2066.539451,1898.080001,2060.984973,1642.877,1634.302984,1621.91782,1568.664238,1333.415367,1760.588157,1750.519243,1470.834101,1453.816568,1691.323424,2233.949117,2026.129362,2125.959492,1751.955798,1606.735535
MTMR15,1773.726627,1710.025822,1381.785781,1485.729331,1003.695154,634.6127659,1372.748749,810.5990964,1161.056797,1552.885396,1492.217478,1967.884548,1270.228151,850.0701967,1648.180221,1361.567716,1137.955627,1108.713169
MTMR2,1141.86559,885.8063317,1399.51547,1423.58223,1062.910128,1645.021702,763.4027788,1785.220009,1327.447374,1273.032138,1253.802158,1441.366884,928.9944936,1445.310888,1358.705712,675.146768,1640.004061,1623.632569
MTMR3,539.6202245,527.9002803,704.0153865,180.9229955,747.8101508,210.1538401,1009.794388,4.113204648,771.6086078,1060.98314,762.743678,506.4343138,688.1302048,550.2691851,269.4975108,1089.621921,830.2695449,810.5990964
MTMR4,1311.46303,1342.995063,961.5252451,1241.450053,742.7111139,821.8913403,1218.801596,647.4291195,1145.616856,1471.186604,848.0187652,2079.41559,623.0157804,1086.351779,826.883875,1052.889649,845.2626218,962.0421611
MTMR6,497.6618341,674.8216797,1322.14607,425.5784978,1285.434309,21.42941388,1092.563842,421.8073035,1174.575626,840.6800476,1093.244945,472.5487438,821.8913403,796.9825703,1388.078411,974.1003478,1515.37178,1708.2573
MTMR7,279.8541765,176.3951081,2.732731087,437.7793131,150.2090322,639.1530708,38.30816472,318.106913,158.3991275,140.2963659,74.08149715,50.01972436,54.98823513,2.933933104,183.3873092,427.3442431,5.410948637,75.68270916
MTMR8,167.4171368,143.2584233,78.86374423,105.6502906,173.5224028,79.52191674,255.4618574,103.0390321,152.5171482,25.7265805,73.64129515,3.144170478,97.5694452,203.771842,104.0426403,43.60097371,148.8929851,93.21416797
MTMR9,62.91447835,168.9492958,272.1010189,36.3514915,100.7881948,66.75710211,14.82399989,32.15411381,43.14370147,288.664392,201.8778363,50.12316551,79.40487234,10.16373022,24.9390744,127.9512541,260.7502557,236.0916567
MTNR1A,116.2539453,7.174293055,90.92841246,313.8506068,1.347947455,529.3026049,327.1042908,604.2935769,58.14210146,1.220446162,99.74428494,50.24085684,255.3634443,626.6975582,290.008859,271.6713279,68.64095108,54.98823513
MTNR1B,287.8288516,35.29584146,241.5495104,353.2732381,44.96333344,243.5685183,17.34819226,496.6732762,212.3271782,230.7827801,10.57274008,100.0839423,139.2579821,377.9988343,98.15775803,211.1251465,69.79162697,15.86746199
MTO1,1490.87777,1149.052053,1064.390053,1475.671308,976.7329217,1881.993602,1145.616856,1434.159899,1070.609421,956.5016446,1349.221185,1086.806965,1389.420919,858.0266547,1137.109381,1121.936984,1033.790109,1006.072034
MTP18,1.760279946,210.038374,7.508138718,195.4036433,1.301872221,4.009339718,3.875918464,1.117174086,176.0990682,296.4018013,76.77831704,24.99804986,57.49731174,2.107287592,43.86610567,1.08222046,1.243086578,21.42941388
MTPN,3788.393762,4304.45411,4600.513316,2455.793161,5101.402296,1469.475075,4108.417027,2132.435477,4363.445245,4328.417071,4631.083598,4730.285252,3973.824456,4105.614006,4917.200389,4755.908207,4808.149179,4951.091736
MTR,336.8212036,329.7095554,700.2015685,140.0377429,729.4658265,240.4144329,257.942751,366.1417941,536.4069363,434.7895901,627.0166173,300.3544712,333.2106792,260.0890742,478.1333875,420.8213681,757.0320966,682.7863012
MTRF1,66.41346523,90.7166631,77.70190943,20.68498728,151.4946885,53.34875087,134.3673853,80.73230571,121.7154148,144.0276189,142.1087484,57.39728861,54.64241719,77.8760488,277.2856798,64.87216629,255.4618574,273.6253533
MTRF1L,2231.591209,1468.759105,2124.514563,1267.494744,2332.694805,916.6964721,2241.534601,1804.961623,2523.053858,1207.910621,2712.602554,1320.599044,1519.650926,3572.793689,3046.988719,1381.785781,2452.78921,2293.456283
MTRR,81.79254499,188.335151,112.8911724,45.91824872,100.0542948,156.1836293,118.2727544,33.24907685,60.45621599,145.5367937,127.7809581,101.8162272,52.83865199,93.42338538,136.572271,70.82391335,102.8925543,84.85907236
MTSS1,1234.288968,745.7418859,2009.463562,368.3602213,790.3531194,794.2697075,2092.811634,332.9517921,2613.088118,1123.990901,2515.575632,897.3271997,461.7231152,864.4438819,1405.725644,2697.534158,1117.963996,1665.491105
MTTP,836.1080157,1266.059404,885.6252032,1962.604449,173.2333243,2586.57382,250.661767,1562.065266,1555.772793,1632.86253,17.6450834,469.3812725,2343.517011,2539.419879,1876.766675,768.9725956,435.6823017,1720.743624
MTUS1,2521.063446,765.5057729,1686.131835,2411.05,1190.917491,359.2593683,1168.709233,1922.397339,1174.798501,2162.8791,1364.991084,1105.793777,2586.57382,781.2869432,970.481012,2273.44961,1801.839349,1361.897212
MTX1,469.8152548,1152.360427,674.2336775,1202.569911,749.0083156,1762.812848,614.2950517,1396.396425,749.0083156,518.4137269,851.6060622,731.6875074,675.8524389,1199.747015,766.3619174,1147.164126,622.0740865,654.7752666
MTX2,875.1715248,489.5154281,708.9010032,444.766005,993.2638533,184.0330346,780.001027,200.6969419,688.6398813,603.4960018,1046.964175,545.3013847,526.0354563,287.2142776,660.9939191,672.0157897,1345.170464,1537.989413
MTX3,22.78791313,319.4351038,397.1021803,329.3735885,454.3634001,364.2984658,414.3831046,158.1317406,518.8076617,704.9075665,675.146768,567.4487149,721.7222205,13.15657991,749.5831393,283.955551,458.3023152,720.6793176
MUC1,3808.858083,3620.65305,2654.664645,3451.927457,1913.495763,3819.24576,2607.630458,3451.927457,2928.73227,1264.973808,2758.432369,3496.56984,2279.186574,2862.226023,1324.938093,3277.646769,2161.245275,2115.831855
MUC13,415.3333247,302.7739982,656.3695003,637.8864074,840.5256663,434.5726532,1048.725686,548.9371417,1013.133086,1156.910243,1430.903399,876.3496826,704.2702226,401.8264791,1087.270018,1014.667817,873.5281469,1293.380588
MUC15,177.4042298,2.82910154,83.45072794,276.5556983,63.20314438,1.337620248,2.069106086,61.83338297,8.896878878,67.09139176,1.315377031,80.28046504,59.3023574,375.4924869,98.96493829,105.2859843,76.40743803,6.165230775
MUC16,116.0004888,662.3215547,649.936495,143.666849,51.32432134,201.4234303,354.7878476,243.4332411,117.0639198,167.3166013,69.72071941,85.45242601,185.6127956,223.9773334,93.13099633,59.95355546,422.8770906,122.6614329
MUC17,453.9342205,169.3042596,135.8700993,145.9325955,637.0903899,515.1868588,334.1765099,611.2942261,43.999964,788.5452192,870.9375973,1708.761689,797.1400821,292.0371733,295.0211397,326.80987,4384.88127,3327.797383
MUC2,30.19281724,58.98996289,1.428181914,60.14598537,43.86610567,86.67584415,1065.575577,141.22341,2.107287592,46.16020728,675.6230083,505.9976991,105.8473758,48.51923517,25.65688801,657.1055782,644.3957891,190.5715415
MUC20,619.3967061,70.54251534,433.422235,263.5101101,596.1200677,124.7522988,615.3316144,443.4972632,953.9835443,350.1581178,1085.378895,421.2618586,559.4925488,612.133261,1168.709233,469.6188471,1424.309875,900.1139042
MUC4,765.7774271,1.164440921,577.6709572,717.1701427,241.1543803,45.17103437,4071.142717,2659.851961,383.4471546,1.423812711,3502.222763,1075.269536,1343.986643,125.5437824,15.65256586,1024.082366,1557.545541,574.6959525
MUC7,61.93021771,45.84325474,25.81520205,45.52520242,49.58278439,42.13956625,66.85588338,73.05758334,45.38206191,56.90506645,48.85677426,193.3772905,23.08064968,26.47526819,19.30706916,23.45999525,2.456810277,15.89733805
MUCL1,43.44307278,75.3708154,409.1729506,334.8860923,199.0390779,349.8486804,105.00874,1278.512443,189.9502164,270.8280067,210.345815,418.6742229,206.8502223,851.7918699,202.1913313,678.7818401,203.8091395,186.2718293
MUM1,663.9611009,466.3038117,1070.404796,198.1222951,846.8255748,336.0540629,398.4253715,492.5519232,537.1442705,610.7755656,366.2712488,484.7304395,888.3473327,454.8156932,1010.378833,651.8328502,883.8286085,841.2708574
MUM1L1,1.452107486,1.071098852,124.2267732,154.2301079,2.069106086,346.9733831,2197.578504,108.5427031,118.9124158,687.6510894,72.62124775,1.242689378,174.3003779,1.322923837,201.5668161,63.7731084,8.068916469,2.804970538
MUPCDH,971.1722246,712.6359927,534.8252936,633.932913,779.4273672,94.69883157,3372.765015,880.0681296,843.7516896,1214.451179,817.9750856,632.392037,1018.91689,357.1025731,2445.612127,524.1629254,1012.900085,897.4700726
MURC,86.72324885,224.9610673,254.004896,51.36137316,181.5735364,53.45222713,161.6870046,167.2836052,244.6677889,240.3771077,247.3762647,142.7450009,189.3108065,240.7473654,182.9663213,342.4866952,218.0723712,179.8058538
MUS81,339.6855829,286.7772435,642.5090131,186.066068,780.4436,154.2301079,323.0391026,371.6825836,590.8849911,576.8582279,775.5052764,352.7009524,317.8329213,266.1672648,445.8677837,310.5367537,633.7110226,771.3414452
MUSK,667.5902049,620.3051445,438.9519365,793.6616449,256.4213516,959.898381,204.0490744,959.898381,432.652106,461.4015963,196.708313,277.4820573,431.2754653,840.6800476,565.4702694,433.3423653,261.5534908,272.805624
MUSTN1,1091.610419,860.0526529,1377.511765,1687.572484,1084.207244,1887.145263,721.1767093,2741.18571,1132.890473,1611.233617,581.2382059,1058.312396,1674.214563,1390.768657,1332.501515,1037.864948,913.9706884,809.276465
MUT,1212.403103,1319.289128,1571.094451,638.5857436,667.812305,284.427502,1064.177468,319.6186449,1309.472218,624.110691,1068.811683,1734.649802,475.0518132,919.6373023,802.2824328,1091.610419,1130.767781,1135.548927
MUTED,1013.359191,848.6110042,1278.850008,351.4477887,1104.91154,685.8403558,862.024899,691.9767505,1180.767598,723.533693,1227.806794,1267.494744,1092.981837,552.1999243,1402.166184,608.9284646,1325.436766,1121.737867
MUTYH,427.2644164,392.178481,582.1012456,173.1165207,524.5337102,228.8038053,304.0950741,516.9506793,474.8738375,262.2108306,543.5263302,350.8596777,666.4771457,176.5764789,779.7026145,536.7250635,558.0600339,621.3259662
MVD,1032.002073,931.6361835,720.2088536,1020.88721,800.1223089,1178.253523,1008.654281,1245.078254,768.4099636,1046.109073,867.5575538,1669.016431,1412.364991,1839.049082,1071.013898,900.9894633,790.7833716,691.2785976
MVK,392.4465946,472.3598692,346.7624336,1198.169589,468.3552315,833.8803182,317.0710579,516.2030944,354.4288946,229.0813127,162.5762493,260.3173922,442.2251367,657.2155414,390.6249165,91.64561301,240.9751195,412.8126767
MVP,2326.671387,2130.788591,1871.277976,1446.639007,2785.135052,3438.886924,3060.66227,3473.29032,1856.301003,1714.90093,1504.992397,1774.274476,2482.91012,1826.086755,2158.926212,1823.992053,1566.648466,1238.287881
MX1,6013.788231,18138.55142,15586.93332,6365.68612,16080.72973,9179.496616,14623.40992,6811.305125,15439.74666,5144.394275,6133.459413,16710.25274,16080.72973,14413.47955,4613.409454,10599.80194,12848.57248,11394.28991
MX2,2158.131977,2806.432165,2388.978348,3238.555554,2379.330812,3091.961903,1688.985535,3410.454611,1485.729331,1298.130589,1935.065646,1531.742465,2513.509549,3000.838183,2080.877442,1480.870283,1354.44837,1799.807368
MXD1,2205.331913,3417.31645,1297.575428,2744.968529,2062.382622,1498.934335,3253.069503,3289.371568,2152.984293,2900.676753,1566.241315,2047.674338,1786.257781,2625.678309,1873.96462,2502.891398,2172.49291,1147.164126
MXD3,106.4357678,25.75653445,56.90506645,98.38585072,48.87553555,68.3140941,86.56846391,150.3776516,73.15171563,187.6158445,128.4267653,103.909557,35.50045906,70.64327099,41.75624726,73.33209159,61.30884466,58.44629818
MXD4,10567.29019,11358.47462,11117.91194,7758.831977,7832.164088,7673.832003,9458.309074,12468.95896,11394.28991,11323.53234,9338.811463,10890.78467,10166.78137,8035.520379,11117.91194,10478.94166,11117.91194,10088.78453
MXI1,141.3163247,232.4705278,32.81648069,109.7801871,202.9696547,42.60004358,378.9437894,261.8306924,248.8227135,158.8869674,189.5963209,230.3571066,249.3838043,203.4789776,58.68592948,130.3428753,279.3820227,180.1948109
MXRA5,1000.240712,579.1850805,4378.326524,407.3940664,2843.967003,530.4404371,567.0634232,1154.936309,2300.254995,881.2071582,1255.783452,1450.714332,2511.338919,790.2013812,1014.906253,3786.330196,2432.547918,3213.646858
MXRA7,339.2075155,447.6165924,384.8633893,230.0448339,210.4172961,274.062796,416.4097426,167.6775223,298.0488821,320.6989542,212.5884925,413.6268408,265.3082839,252.6675441,237.3346658,363.3116671,361.9278668,217.9517343
MXRA8,112.5301259,42.79355979,1026.047181,262.588255,527.0898114,923.7845041,1029.50988,143.4307385,503.3646444,263.1332135,226.0282423,700.5278567,372.037396,863.4890818,68.71148086,725.3487544,236.213963,158.0326829
MYADM,2032.34708,1921.21901,4417.12245,1590.550018,4235.305507,989.3107418,2461.455636,2050.897079,2779.077119,1838.662301,2871.244364,1894.934209,2462.452226,2161.245275,3483.667515,3270.023208,4429.624335,5526.164611
MYADML,34.17603215,40.804875,33.23306158,25.68636834,18.32978314,42.69642692,93.76259164,25.62319101,54.51878398,59.37458172,36.96509245,63.13412978,29.13206503,22.42206899,12.31540333,12.40585582,57.17889836,33.11988522
MYB,6919.750867,3368.901752,4782.342723,2076.729994,4921.027436,1941.835806,2436.075958,2932.513516,5276.667541,2440.524353,4404.129382,2889.943944,5117.514381,3039.280654,5662.61415,3325.682908,4929.402516,3515.71401
MYBBP1A,97.50041245,167.5513559,112.5301259,252.711693,155.5513075,83.62280204,6.685653817,268.4713524,24.00135709,23.4423045,3.804026358,150.2090322,43.16626444,7.57179807,56.31101888,17.85915281,62.67959218,110.8744184
MYBL2,4.145949239,33.57465454,4.459361784,6.06763513,10.18774317,16.91516021,59.78191931,1.532462481,16.92805866,36.58627901,1.364232667,21.55993721,1.587455904,2.76222559,2.515805113,13.08433624,20.55272337,1.658770359
