index,GSM496016,GSM496019,GSM496020,GSM496021,GSM496023,GSM496032,GSM496036,GSM496037,GSM496040,GSM496041,GSM496042,GSM496043
LINC00894,-2.10087292,-1.011903985,-0.43836094300000017,-1.5949757580000001,-2.10426076,0.07596414000000007,-0.46386360000000004,0.680299426,-0.2504673150000001,-0.5615299499999999,-3.0517356199999996,-2.56178963
LINC00895,-0.003999232,-1.0077307,-0.37387154,0.15501726,-1.6908914,-1.9815098,0.8917814,-1.5702324,-0.8615302,0.21757051,-1.3185146,-1.5833247
LINC00896,0.18157656,-0.052101243,0.33680603,-0.055524386,-1.0906166,-0.4311333,-0.5232094,-0.26915285,0.29573077,0.10321324,0.22216947,0.29490322
LINC00899,0.76518496,-0.70855206,0.54550946,-0.220497824,1.3581972199999999,-1.43367026,-0.333918516,2.1704211,-2.2087398599999997,0.17328042,-0.40326701,0.055206770000000016
LINC00900,0.90913733,-1.3457127400000002,-0.34097094,-2.05468662,-0.95952985,0.8145114800000001,0.42433680999999995,-0.64681057,-0.15046994000000002,-2.0263893,0.06657052,0.18170131
LINC00901,0.10136124,-1.7615026,-1.1540301,-1.075863,-0.47038928,0.40936795,-1.7614605,-1.0236888,-0.0506,1.2732577,0.059411597,-0.3511811
LINC00905,0.6611211,-0.563233,0.75235105,0.9118269,0.6246084,1.3808101,-1.3120487,-0.7103177,0.32783288,-0.006746708,-0.75379175,0.7844094
LINC00906,-0.79406136,-0.96269083,0.26353666,-0.5714073,0.45834884,-0.41893315,0.597804,0.88183266,0.7838824,-0.82216084,0.61875546,0.20671505
LINC00907,-0.56036415,0.41012598999999983,-1.1457297999999998,-0.2716461000000001,-0.1957158,-0.46100928500000005,0.68518593,-0.92415386,-3.72043798,-1.35131133,0.16078878000000008,-2.6825193
LINC00908,1.206626968,0.0034059000000000172,-0.45361948,-1.5353135,-0.20188593999999999,-0.793562404,0.30048984,1.28941656,1.3595299,-0.6776599499999999,0.93255617,-1.08267953
LINC00908 /// LINC00908,0.41845533,-1.2648998,-1.9304539,-0.1542129,-0.010231023,0.8350774,-1.0809724,0.97592014,-0.18260586,-0.22232252,-1.6878486,-0.7086806
LINC00909,-0.48003367,-0.06344475,-0.35307562,0.006782131,-0.66998434,0.38850015,0.37356308,0.4577457,0.07951321,0.9246334,-1.2680739,0.16276304
LINC00910,0.512256932,0.213717832,-1.57373604,-1.5939153,-0.6618904800000001,-1.02455992,0.8903391,2.456944,-1.09066422,-0.8530914300000001,0.11524957999999999,0.7477616899999999
LINC00911,-1.0482976,-1.4740235,0.1025549,-2.372504,0.91106766,-0.31367087,0.2741031,0.2784537,0.5565236,-0.50633585,0.20423731,-0.26500583
LINC00917,0.21838917,1.0483081,6.69e-05,0.60610104,-0.70515144,-0.44381973,-1.6752042,-0.34091207,0.9911679,0.59831333,0.13510817,-0.075682655
LINC00919,-0.8392363,0.6850618,-0.60519254,0.66516393,0.8496618,-0.92532516,0.60033876,0.6441533,0.001752985,-0.79441124,-0.4569539,0.70001787
LINC00920,-1.1179162,0.6336425,0.7658685,-0.27187213,-0.1630592,-0.9384103,-0.47524166,-0.75824845,1.2409757,-0.16150299,0.65824145,-0.061180428
LINC00921 /// TIGD7 /// ZNF263,-2.0996606,-0.6115889,-0.8085076,0.07623508,-1.0514215,-0.6291247,0.19884883,1.045225,-0.13057427,-0.27928764,-0.40558535,-0.76919603
LINC00921 /// ZNF263,-0.226285523,-0.311744557,-2.2047523449999997,-0.021713349999999992,-0.017853200000000014,-0.06053631999999998,-2.9100666,0.5457659,-0.02182500000000001,-1.758081595,-2.2726621099999997,0.002364939999999982
LINC00922,1.3279548,-0.1969078,-0.5872429,-1.1886173,1.519509,0.16444074,0.3139599,0.29334393,-1.1940554,-0.9175167,-1.1513875,-0.86602783
LINC00923,-1.7357533,1.0872949,-1.0377849,1.1914173,-1.0165195,0.060702145,0.7984895,0.84937876,1.0604391,-1.1758578,-1.5522702,-1.3897878
LINC00924,-2.4063694,-1.0734799,0.17866862,-0.44078588,1.2223343,0.018595645,-0.31575206,0.29754886,0.89663315,0.7895778,-0.018947946,0.14393806
LINC00925,0.7316333499999998,-1.6998049,0.56993787,-0.55594343,-0.25120361999999996,0.96351546,0.518218215,-0.06348696999999998,-0.97683083,0.25137507000000003,-1.23824578,-0.22018849899999998
LINC00926,0.612246165,-0.51364906,-0.292427883,-2.39395835,0.374593834,-1.4229099,-1.1466623,0.343655686,-1.9907294,-0.555094717,0.50522324,-0.32940325000000004
LINC00927,2.139092452,-0.31085788,-1.555374015,0.43893790000000005,0.276189208,1.71009452,-0.18056903000000002,0.9891123599999999,-1.2472289600000002,-3.04142022,-0.05928325000000001,0.70201373
LINC00928,-1.8062052,-0.57506645,0.36518225,0.6245287,0.6354389,1.0587584,0.3768174,1.2165545,-0.7228071,0.8092996,-0.93222934,-0.14138645
LINC00929,-1.0485444,-1.3560375,-1.0129515,-1.0170225,-1.0549026,-0.99111104,-1.2914569,-0.4127797,-0.9128235,-0.89799136,-0.71237874,-1.1621112
LINC00930,0.6451957,0.31442457,-0.3387973,0.15531777,-0.11846689,0.23985016,-1.1764679,0.2065095,0.005222607,0.25934762,-0.45393705,0.26257962
LINC00933,0.1439458,-1.7476674,-2.2853272,-2.16064,0.5475673,1.0318965,-0.25098288,0.93229014,-0.04233588,-0.6975703,0.6122433,-0.6821863
LINC00934,-1.4913907,-1.4728829,-0.91420054,-0.7324927,0.34623787,0.38104188,-0.6629693,0.6050633,-0.42695642,-1.0258865,-1.37979,-0.60838366
LINC00935,-0.2317832,-0.1646435,-1.3924412,-1.04601,-0.13861182,1.5847675,-0.003602549,0.36916304,0.37684408,-1.4705105,-0.05627276,-0.5169733
LINC00936,0.39004052,0.24870023,0.12699471,0.00482585,0.34085047,-0.1443396,-0.47121277,0.44760484,0.023560217,-0.16493103,-0.23099223,0.051206123
LINC00937,0.41152769999999994,-0.35412920000000003,-2.58303894,-1.9466236399999999,1.150581095,1.0877615429999998,-1.90303434,3.3926711000000003,1.3654416679999999,-1.61611824,1.4096522200000001,-2.7386907999999996
LINC00938,2.10047154,0.016018779999999955,-0.7800384499999999,-0.18209502400000002,-0.17235486,1.6348908100000001,-0.350903173,0.76691707,1.7053846899999998,-1.2708129000000001,-0.6805592469999999,0.30210646999999996
LINC00939,1.6542288,-0.9231734,-1.5150435,0.15501726,-0.91770136,0.65754765,-1.2506348,1.2413583,-1.6600379,-0.039764408,-0.019231543,-0.063498855
LINC00942,-0.608172973,-1.79047257,-1.47894566,-0.98741567,-0.48252970000000006,-0.922082794,-1.19350288,-0.54765968,-0.59970467,-1.4888131599999999,-1.6898646899999998,-0.6378286000000001
LINC00943,-1.426332,-0.49642342,-1.4154317,-1.8173187,0.03700724,0.5182238,-0.15259956,0.084828876,0.13455209,-0.2682229,0.04551821,-0.16529605
LINC00944,-1.00231668,0.541035324,-1.29247591,-2.1765109799999998,-0.9176400899999999,-0.6723628729999997,3.2051563830000003,1.6719749099999994,-1.3323652689999999,-1.7689269600000002,-0.9486863600000001,1.21313586
LINC00948,0.2979177,-0.029010667,-0.68566495,1.0809194,-0.02055533,-0.74731904,-1.0844564,0.48699686,0.33002627,-0.5504909,2.6062934,-0.26358828
LINC00950,0.7255712,-0.08362509,-2.3766158,0.28256524,0.06633984,-2.508926,-1.2898802,-0.28193596,0.6065473,-2.8806949,-1.9562418,0.08842181
LINC00951,-0.057467923,0.4888214,-0.6502514,-0.042276308,-0.078197464,0.3475659,-2.559174,0.95746773,0.39839506,-0.16396497,0.46697202,0.09730778
LINC00954,-1.9070994,0.19814925,-2.1677723,0.7021943,0.77057594,0.020048827,-0.92322445,2.258038,-1.5031145,-1.757204,1.0791186,-2.3768833
LINC00955,0.3888337,0.15019155,-1.0098073,0.1639915,-1.6159804,0.26465034,-0.40561557,0.50512344,0.47661507,-2.5038273,-0.35074294,0.12332998
LINC00957,1.6994638510000002,1.02545318,1.42541021,0.7544794699999999,0.23061715000000005,-3.59694624,-2.37162446,3.0527852399999995,-0.5976336400000001,-3.625538084,-2.321754037,1.3415832650000001
LINC00958,0.660949,0.40808538,0.106953815,-1.3904154,0.3160785,-1.5235686,0.27573583,-0.17736657,-0.5169638,-1.5272338,1.0043083,0.415296
LINC00959,0.28730947,0.41898924,0.66293275,0.2743696,-0.07208506,-0.1701584,-0.4522541,0.6195651,-0.60027504,-1.1164752,0.684775,0.5598681
LINC00960,-1.9289347000000001,3.1031852000000004,-0.38960699299999996,-0.444739605,3.33217786,1.78440526,3.7617152999999997,-2.69332434,3.26698596,-0.785190612,1.36024492,0.204860905
LINC00961,-0.02131743,0.102346376,-0.0187964,0.28157237,-0.16981123,-0.45304194,-0.23954256,0.19159044,-1.2021608,0.28482226,0.6537427,-0.935871
LINC00963,-1.67155323,-0.9083874200000001,1.3793671,-0.77944362,0.226728131,-0.34975872,-0.33190333699999996,-0.19447385,0.49630072999999997,-0.5358309800000001,-0.014610146000000004,-0.8663950300000001
LINC00964,0.50250965,-1.8748597999999999,-4.9843849,-2.03076948,-2.5826118,-0.44597931999999996,-1.4260237,2.1253481,1.2487132,0.15101616,-0.6573294999999999,-1.7524338299999997
LINC00965,-1.0269225,-0.52593035,0.062331475,0.49307817,0.49312222,0.3034473,0.054116372,0.3942505,-0.8948713,-0.71575886,0.27988094,-0.8843787
LINC00967,-1.204751,-1.1520844,-2.0720258,-1.961069,-1.3608974,1.4376848,0.53968614,0.41593692,-1.8467346,0.5453505,0.53982145,0.4737232
LINC00968,0.8697099,-0.58062154,-0.47674513,0.06717918,-1.5231774,0.027132645,-0.4092729,0.69767034,-1.8150973,0.2502202,-1.3913358,-2.3343675
LINC00969,-0.352342172,-0.13571240999999998,0.452574845,-0.04298007000000001,-0.15116081,0.2823056,-0.03444279,2.082231,0.150492725,-3.5247097199999997,-0.06652742,-0.1406318
LINC00969 /// SDHAP1 /// SDHAP2,0.052869078,-0.41268116,-0.20763166,-0.10139662,0.8520019,0.26105142,0.042033266,0.4097613,0.42316547,-0.12421677,0.18395591,-0.7261552
LINC00970,-1.8900882,0.30131426,-1.8263245,-0.000166,1.0810535,-1.0360674,-2.2713053,0.29809052,0.8451428,-0.19540775,0.16995658,-2.2408476
LINC00973,1.2982708,1.0859947,-0.25128153,-2.4756994,-1.231829,0.8824164,-0.09045721,-1.8714567,1.4006554,-1.053895,0.057980686,-0.7907099
LINC00982,0.3723400940000001,-2.46966362,-2.6654678,-3.90917415,-0.87812306,-3.3238312750000003,-3.97129222,0.15875982,-1.98961442,2.4650880500000003,0.11884650000000019,-1.45404023
LINC00992 /// LINC00992,0.08289255,0.4174606,-4.196208,0.34008497,0.3798287,-1.0010871,0.4261012,0.333128,-4.6051702,0.08278359,0.8144319,0.27649367
LINC00993,0.51068795,-0.6832933,0.09065488,0.17190346,0.4704957,0.2973123,-0.50847685,-0.055379104,-0.637661,-0.9423931,-0.7859835,-1.2425516
LINC00996,0.76383233,0.5507752,-2.317701,0.13266385,0.24227715,-1.8639488,0.32668415,1.4158537,0.4081061,-0.16097102,-0.05225095,0.44657928
LINC00997,0.042655600000000016,0.309393327,0.009249456999999985,0.10779214200000002,0.364387136,-0.40567182999999996,0.270495786,0.39945308,0.57655096,-0.74773282,0.253762706,-2.02644934
LINC00998,-0.27720547,0.17004417,0.22225662,-0.16406898,-0.4665857,0.07778836,-0.18768275,-0.08054888,0.021750716,0.6215203,0.017056325,0.09136777
LINC01000,-0.35566021000000003,-0.092871967,0.46803681,-0.50663335,1.13076123,0.047520326,-0.263958054,1.34908127,-0.18940815000000003,-0.8038148599999999,0.09742034200000001,-0.7063735
LINC01000 /// LINC01001 /// LINC01002 /// LOC100132062 /// LOC100133182 /// LOC100133331 /// LOC101929819 /// LOC729737,-0.29718307,-0.117405914,0.508701,-0.23743404,0.81287247,0.052547906,-0.61074805,0.5825973,0.2502758,-0.34893975,0.087165475,-0.43661845
LINC01001 /// LINC01347 /// LOC101060494 /// LOC101926894 /// LOC101929038 /// LOC101929819 /// LOC101930127 /// LOC101930567 /// LOC388572,0.5649285,-0.21510701,-0.19376951,0.12130722,-0.08090459,0.4797771,1.549043,0.73333216,0.082887724,-1.5010297,0.52235824,-0.3553828
LINC01003,-0.23369072,-0.19871943,0.26562652,-0.43548873,-0.5684895,-0.2722002,-1.2387432,0.000457,0.26116517,-0.63400424,0.30604607,0.38322982
LINC01004,-1.76961749,0.66371954,-0.11266831,0.94742216,-3.1290742,-0.12451872,0.9050916099999999,2.5367114600000003,2.02712774,-0.35605857,0.5076228530000001,-0.47810338999999996
LINC01007,-1.3733809,0.000924,-0.40622988,-1.4146267,0.003836535,-0.000925,-2.5379405,0.4867192,0.10003639,-0.11162817,0.42171404,-1.1719967
LINC01010,-0.29168135,0.5718541,-0.43102992,-0.62112695,-0.48691854,-0.88289744,-0.34237635,-0.10739798,-0.33090192,1.5609398,0.20026906,-0.60249543
LINC01012,1.1713998,-1.6566542,0.18261352,0.70609164,1.5907328,0.3974041,-1.2958078,-1.0567892,1.238253,1.0030274,-0.14697567,-0.66335857
LINC01013,1.214346226,1.6071443300000001,-1.7041591,-0.49244623000000004,-0.5855376499999999,0.8906983799999999,-1.5303764700000002,-1.16070492,1.464740505,0.33681050999999995,0.98391035,1.0929917
LINC01015,-1.3603625,-0.5433472,-1.094246,1.6038897,-0.54399884,0.4670786,-0.97384375,0.6818621,1.4596722,-0.4044876,-0.4200834,-0.76927465
LINC01016,2.51513574,-2.22023772,-0.48596774,0.836547568,0.48058009599999996,-0.6192331239999999,-3.443515132,-2.5403068500000003,-3.8855975600000003,-2.8382842500000005,0.6773942400000001,0.42405325400000005
LINC01018,-0.07270509,-2.2330618,-0.7744576,-2.271341,0.14668582,0.09854064,-1.9313514,0.3608647,0.09863602,0.16390519,-1.8855717,-0.5118553
LINC01019,-0.6854789,-1.1325579,0.5680731,-0.7484225,-0.512558,-0.06791246,-1.4928606,0.3419744,0.789681,0.84974205,0.41415754,-1.050423
LINC01020,0.28551708,0.0318349,-0.4984812,-2.289504,-0.14793492000000003,1.21305694,1.6366855,0.41358307,-0.24702826,-1.5030298,-2.773288,-2.2300304
LINC01021,-2.488906,-0.13964216,-2.0855885,1.0334315,0.72700465,3.1972442,1.2988104,0.45071286,-2.9409716,-2.2589679,-2.9279523,-0.990261
LINC01023,-1.1593305,-0.1627053,-0.049107265,-1.6016381,0.20840438,-0.35292393,-0.21692654,1.0928351,-1.2164123,0.094966166,0.77971995,0.48925152
LINC01029,0.20360772,-0.27117756,-0.16769417,0.56645733,0.9166867,-0.12558231,-0.10498676,0.7038098,-0.009216209,-1.946229,-1.4538003,-0.4720781
LINC01049,-0.015600685,-0.3386082,-0.067886874,0.016887086,0.31500876,-0.80355906,-0.062386423,0.12230487,0.19929528,-0.30388758,0.22650285,0.18398952
LINC01056,1.8154774,-2.0403829,-0.4676269,-0.742960337,1.44697794,-0.07587190999999999,0.087756452,1.62562965,-0.34737115999999996,-0.12148440000000005,-0.8822288,-1.2664833
LINC01057,0.23469745,0.3997195,0.44003898,-0.73310703,0.12991323,0.006032593,-2.2981567,0.42872116,0.3586576,0.08931664,0.16967794,-0.1734528
LINC01061 /// LOC441124 /// LOC729218,0.18473059,-0.14744222,0.040384926,0.012190715,0.31114832,-0.02570006,-0.38752192,0.07960513,0.05059026,-0.60335845,-0.32134718,0.20333666
LINC01069,0.011203004,1.5746204,0.8245005,0.71985453,0.07791871,-0.011329935,-0.019679096,2.2456837,-0.56239617,-0.35912967,-0.08870098,0.23654056
LINC01082,0.4801308,0.83273274,-2.8023298,0.96307623,-2.0236475,0.2607491,0.87022483,0.9807632,-0.824114,-0.14336428,0.2460107,0.3091653
LINC01085,0.7804878,0.47982916,-1.067007,0.29844907,-0.039701954,0.4068368,-0.2261691,-0.07062408,-2.0332303,0.57058614,-1.4628654,-2.44714
LINC01087,-0.43151617,0.06391566,-0.00915028,-1.5498999,0.2408722,-1.4330167,-0.43977746,-0.21168783,-3.3196983,-1.9445474,-0.5750984,-0.11729934
LINC01088,-0.6132507300000001,-2.22162638,-1.44740036,-1.361119185,-1.0084844000000002,-3.3749692600000003,-4.5320974,-0.63149559,-1.6082106,-4.003006169999999,0.6483953299999999,0.08052847000000019
LINC01089,-3.7168204,-0.354205879,-1.3365356400000001,-1.4679167619999998,-0.71395159,-1.167852931,-1.702518381,-1.128053736,-0.43776865600000003,-2.5157082500000003,-0.73486623,-0.7957954599999999
LINC01091,0.50903314,-0.5810961,-0.41396707,0.50486207,0.012290928,0.52409345,0.019402593,1.2961866,0.20068346,-0.032681458,-0.30804753,-2.0288854
LINC01093,0.2346572,-0.27952912,-0.6348673,-3.5211802,-2.0519707,0.0333518,0.26670575,-0.07024049,0.077868976,0.040580228,-0.9202647,0.09476364
LINC01094,0.15364105,-0.015524466,-2.5427694,0.13856807,0.39573127,0.2394801,0.59762216,0.6147591,-0.25265804,0.5580508,-0.35860342,-0.5649351
LINC01095,0.19693682,-0.105870225,-0.002042471,-0.040796686,-1.0593541,0.4068126,-0.87248105,-0.37109807,0.24729796,-1.8612695,-1.1096102,0.38784212
LINC01096,-2.9583642,-0.13858266,-1.2146621,0.35028228,0.04507149,-0.10326267,-0.6485096,-1.1173579,-1.0945998,0.023108935,0.34947538,-1.7770772
LINC01097,-0.16434194,-1.5896524,-1.1241771,-0.4452362,-0.17454396,0.90886205,0.9465897,-0.35720983,0.10355069,0.7417519,-0.7494199,-0.6205139
LINC01098,1.4029143,-1.1328939,-0.93696564,-0.6020787,-0.943677,1.6520196,0.4357641,0.86417806,1.150034,-0.847981,-1.775273,0.4720193
LINC01101,-0.7126063,0.65245557,-0.030386241,-0.23673165,-0.4103795,-0.3317728,-0.89240175,1.2863303,-0.4410838,0.42191786,0.090666205,-0.15079647
LINC01102,-0.6871025,-0.9733183,-0.1684862,0.09943737,0.6774166,0.8803303,0.08913325,0.5648437,0.5944836,-0.10469187,0.8425412,-0.20207652
LINC01103,-1.4846232,-1.784569,-1.4191772,-0.80692774,-0.5995972,1.575273,0.6735684,0.8182765,-2.0728211,1.319314,1.6212345,0.8609779
LINC01104,-1.5506363,-1.489569,-0.5561931,-1.1066346,-0.7311155,-0.55747503,-0.22101538,-0.5341405,-0.8615302,-0.7773633,-1.1933514,-0.9642855
LINC01105,1.3702237099999999,0.07372994000000008,-0.36598956400000004,-3.294646218,-0.81224153,-4.1626784,0.38241907,-1.14027198,-3.0937714100000004,-1.3269385800000002,-0.2535591339999999,-2.4711593
LINC01106 /// LINC01123,0.68920886,0.135068342,0.141812722,-0.44775674,-0.43979322,-0.170087045,1.18794605,0.011270149999999979,0.90529218,-0.6741146499999999,-1.3333055600000001,-0.9608764
LINC01107,0.26151392,-0.15637441,-0.10479651,-0.21537156,0.29234195,-0.16874216,-0.55990636,0.43451265,0.5741896,-0.022500835,-0.1955348,0.34620726
LINC01111,0.18203089,-0.103078835,0.016617693,-2.4628117,0.52402806,0.24216253,-0.19863763,0.64208627,0.4108645,0.05773418,-0.122604236,0.23930773
LINC01114,-0.008454557,0.83673185,0.11414973,0.9920738,0.29377225,0.39358112,1.8533214,-0.28963003,-0.3537063,-0.39470264,-1.0048467,1.4246945
LINC01115,1.3363196,-0.79104304,-0.93923813,-1.4046866,-0.18220721,-0.70431995,0.8338728,1.7020544,0.6920756,-0.05497681,1.677165,0.052111104
LINC01116,0.31757814,0.34000504,0.25778344,-0.4033923,-0.015480335,-1.0661775,0.36869138,0.6561956,-0.15775265,-0.595627,0.89571315,0.4074893
LINC01118,-0.4610264,-0.43792096,-0.9552557,-0.36352694,-1.844236,0.73609924,0.38635036,0.36031878,-0.05799065,0.35669824,0.37547013,0.075292856
LINC01119,0.20348528,-0.25486583,-0.14123356,-0.51591045,0.9578321,-0.18870482,-0.32619667,0.39659527,-0.23260374,-0.023810953,0.023257094,-0.7510655
LINC01120,-1.48854982,-2.180465284,-0.54412757,0.26948173,0.002521399999999896,0.22815775000000005,0.8363391200000001,-0.38467819999999997,-0.9258266599999999,-0.7572371600000001,-1.3118815600000002,-1.9756135000000001
LINC01121,-0.34708288,-0.29377845,-0.09693013,0.525964,0.6123817,0.4942464,1.505958,0.32724488,0.42914152,0.109070785,0.033311676,2.1546617
LINC01122,0.6101073,-2.53266824,-3.2154778999999998,-2.6356602000000002,0.3747889000000001,0.42431771999999995,-1.0730931,0.32357710000000006,-0.20966007000000003,-1.4258006,1.0337813,-1.4292322000000002
LINC01125,-0.36864245,0.06102845,-0.62518597,-0.38271585,-0.31858328,-0.3123526,-1.1736737,2.788223,1.8531646,-0.89799136,0.4277826,-1.0443282
LINC01126,-1.0386423,-0.09858708,-1.3964515,-0.12153186,0.018744944,0.5148537,0.3997523,0.62530446,0.21650843,-0.29390585,-1.9933805,0.08702671
LINC01127,0.1830501,1.5046532,-0.4893193,1.2363576,-0.79609597,0.03503939,-1.4684626,2.1174483,1.4025682,0.7656107,1.1952385,-0.62827015
LINC01128,2.6250606679999997,3.3607223100000003,-2.678453478,0.44741879000000007,-2.5547590419999997,-1.623107644,-1.6668078780000002,2.918558027,1.967974635,1.440243728,-4.590565700000001,1.39347625
LINC01133,1.25817132,0.808117116,-1.3595933740000001,1.13196895,0.43137654000000003,-0.22905516000000004,1.08523162,0.5378665600000001,-0.38741002,-2.7162947,-0.27103421,-0.9084861
LINC01134,-0.8442618620000001,-0.8768248,-0.30507945399999997,-0.296932354,0.507604578,0.53555224,0.33547023000000004,-0.40235144000000006,0.9833216,0.33127272,-0.98681721,-0.40237564000000003
LINC01136,0.35514355,-0.17641893,-0.10887849,0.32646254,-0.23061533,0.17377082,-0.35646093,0.07414865,-0.033172715,0.12757905,0.48125023,-0.08203685
LINC01137,0.14387767,0.24283835,0.41255867,0.25303194,0.11036077,0.21950822,-0.49102136,0.49928007,-0.007892019,-0.15234812,-0.84763044,0.3972289
LINC01138,-0.92746486,0.15841704,-0.8684191200000001,0.28355832000000003,-0.05987442999999992,-0.18779795200000005,0.3617898400000001,0.28238891099999996,0.8968796899999999,-3.8408758799999996,-1.8737370700000002,-0.217000236
LINC01139,0.9048564,0.88644373,-0.86634797,-0.58338654,-0.57393,1.320009,-0.9431501,1.5906291,-0.27374348,-1.3034565,-1.352416,1.38342
LINC01140,0.191769161,1.32719146,-0.43666774999999997,0.33343684999999995,1.20324264,-1.90282075,0.188604494,0.90684042,-0.22537376,-0.10999808,-1.7073367,0.76967273
LINC01141,0.12702422,-0.30850485,-0.5936141,0.1811825,0.17691427,-0.08717594,0.21942666,-0.24651422,0.16896218,0.29851875,-0.012402959,-0.57792467
LINC01142,0.4437029,0.9420183,-0.79613596,1.0508968,0.32110706,0.12297954,0.81348765,0.8967519,0.10803993,-0.15284058,-0.92902607,-0.6245998
LINC01144,0.74308276,-0.4607132,0.043416966,1.3309189,-0.08917467,0.98863,-0.50892806,-0.6287187,-1.2829742,-1.4383671,-0.6802353,-0.3946202
LINC01146,1.544351,-1.8260411,-0.68024564,-1.9333133,-1.9422058,-0.59521544,0.5477692,-1.1647674,-1.0846738,-1.4705105,-1.3185146,1.0692463
LINC01149,-0.29168135,-1.1667955,0.111636296,0.418062,1.1932884,0.8517037,-0.48052663,-1.050357,1.3245211,-0.16710381,0.51139677,-0.29711384
LINC01153,1.6017281,-1.8260411,-0.8438751,0.10045826,1.6452736,1.5219665,-1.3784683,-0.12867537,0.36224526,-0.23081975,-0.4022238,0.41557798
